sitecode,Class,Region_detail,Region,Note,lat,long,Region_detail2,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id
KSUV944,P,GP_U,GP,NA,38.90157,-94.64673,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
KYNE1767_V,P,NE,East,NA,37.6342,-84.76884,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8221_B,I,NE,East,NA,37.49702879,-83.13448223,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8224_B,E,NE,East,NA,37.50249506,-83.13574592,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8228_B,E,NE,East,NA,37.48961332,-83.11402944,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8231_B,E,NE,East,NA,37.49161402,-83.12689565,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8234_B,P,NE,East,NA,37.48463711,-83.12474431,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8235_B,E,NE,East,NA,37.47305436,-83.12714809,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8236_B,E,NE,East,NA,37.47332272,-83.1273543,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8255_B,I,NE,East,NA,37.47810831,-83.15657514,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8386_B,I,NE,East,NA,37.45981818,-83.15989774,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8388_B,I,NE,East,NA,37.49152412,-83.13593545,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE8785_B,P,NE,East,NA,36.69053078,-83.99624365,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE9129_B,P,NE,East,NA,37.4906641,-83.127233,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
KYNE9566_V,E,NE,East,NA,37.66595,-84.73167,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
LASE8997_B,U,SE,East,NA,32.14125036,-92.48355521,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9004_B,I,SE,East,NA,32.1563012,-92.45943225,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9446_B,I,SE,East,NA,32.05395298,-92.93685262,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9447_B,I,SE,East,NA,32.15501884,-92.44670154,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9448_B,U,SE,East,NA,31.15886027,-92.52127438,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9449_B,I,SE,East,NA,31.15579933,-92.52454466,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9452_B,E,SE,East,NA,31.13664795,-92.57687517,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9453_B,I,SE,East,NA,31.25865946,-92.71629077,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9455_B,P,SE,East,NA,31.2405023,-92.70614762,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9456_B,P,SE,East,NA,31.20298774,-92.57750221,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9457_B,P,SE,East,NA,31.65700246,-92.50806304,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9462_B,I,SE,East,NA,31.68659967,-92.45051941,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
LASE9999_B,U,SE,East,NA,32.15122,-92.49088,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MANE8868_BO,P,NE,East,NA,42.027655,-71.3846,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MANE8952_V,I,NE,East,NA,42.5338646,-72.1857377,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MANE8955_V,P,NE,East,NA,42.5391276,-72.1721268,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MANE9515_B,P,NE,East,NA,42.182968,-71.419451,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MANE9517_B,P,NE,East,NA,42.139969,-71.549033,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MDNE3514_B,P,NE,East,NA,39.52807167,-77.46824333,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MDNE8173_V,I,NE,East,NA,38.86908333,-76.55233333,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE8175_V,I,NE,East,NA,38.88411667,-76.55318833,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE9047_B,I,NE,East,NA,39.60884,-77.62027333,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MDNE9116_V,I,NE,East,NA,39.05499833,-75.83503833,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE9117_V,I,NE,East,NA,39.05791,-75.82895833,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE9119_V,I,NE,East,NA,39.048636,-75.761241,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE9120_V,P,NE,East,NA,39.05414,-75.841065,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE9124_V,I,NE,East,NA,39.053205,-75.84059667,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE9684_V,I,NE,East,NA,39.06373833,-75.82811,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MDNE9685_V,P,NE,East,NA,38.976635,-75.933525,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MENE4957_V,P,NE,East,NA,44.33279,-68.207569,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MENE4960_V,I,NE,East,NA,44.8587232,-68.1031582,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MENE4961_V,P,NE,East,NA,44.8592241,-68.1038209,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MENE8880_B,I,NE,East,NA,43.47286222,-70.42910283,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MENE8881_B,I,NE,East,NA,43.4747939,-70.429819,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MENE8948_B,P,NE,East,NA,44.3183009,-68.31719676,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MENE8950_B,P,NE,East,NA,44.311015,-68.33600333,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MINE1099_B,P,NE,East,NA,42.26506468,-83.68849126,NE,Northeast,1,Northeast,1,USACE Midwest Region,4,IPL,3
MINE1125_V,P,NE,East,NA,42.46451,-83.36938,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,IPL,3
MINE1140_V,P,NE,East,NA,42.31142529,-83.24430473,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,IPL,3
MINE8825_V,I,NE,East,NA,45.5371199,-84.6967272,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MINE8835_V,P,NE,East,NA,45.54873,-84.68251,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MINE8886_BO,P,NE,East,NA,42.96509749,-85.88546295,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MINE8887_B,P,NE,East,NA,42.95957857,-85.88413109,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MINE8888_B,U,NE,East,NA,42.95382913,-85.87980126,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MINE9108_B,P,NE,East,NA,42.97061051,-85.8921763,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
MIUV2817,P,GP_U,GP,NA,46.36155183,-89.69719493,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MIUV3337,I,GP_U,GP,NA,46.66357399,-90.00880906,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MIUV3339,I,GP_U,GP,NA,46.66368957,-89.98698574,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MIUV3340,I,GP_U,GP,NA,46.6635637,-89.98088974,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB10,P,GP_U,GP,NA,47.76800716,-91.75141949,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB119,I,GP_U,GP,NA,45.23862,-96.40976,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
MNUB17,U,GP_U,GP,NA,47.79265493,-91.70370577,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB26,I,GP_U,GP,NA,47.8412578,-91.65914646,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB27,P,GP_U,GP,NA,47.84338685,-91.65007372,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB4,I,GP_U,GP,NA,48.20002926,-92.48441063,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB44,U,GP_U,GP,NA,48.24232506,-92.51378842,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB45,P,GP_U,GP,NA,45.2261,-96.35276,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
MNUB6,P,GP_U,GP,NA,47.8347554,-91.67418815,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUB8,P,GP_U,GP,NA,47.79988016,-91.73489777,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MNUV2065,I,GP_U,GP,NA,47.62682,-96.29428,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MNUV3334,I,GP_U,GP,NA,45.46201,-95.9727,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
MNUV3335,I,GP_U,GP,NA,47.42812,-95.41871,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
MONE299_B,U,NE,East,NA,37.99557376,-93.61067994,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE313_V,I,NE,East,NA,37.15441812,-93.36647359,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE349_V,E,NE,East,NA,37.70215,-92.2255,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE350_V,I,NE,East,NA,37.64252771,-92.22266333,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE357_V,I,NE,East,NA,37.72781994,-92.1733393,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE359_V,E,NE,East,NA,37.68936802,-92.10360914,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE363_V,P,NE,East,NA,37.55742408,-92.0492967,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE7985_B,I,NE,East,NA,37.79907218,-90.47573717,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE7991_B,I,NE,East,NA,38.26083985,-93.41598112,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MONE9103_B,P,NE,East,NA,37.96677631,-90.53496019,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
MSSE5683_B,P,SE,East,NA,33.13652,-90.197666,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8726_B,I,SE,East,NA,33.933417,-89.766854,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8727_B,I,SE,East,NA,33.931865,-89.759896,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8803_B,P,SE,East,NA,34.231563,-89.916691,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8806_B,I,SE,East,NA,34.257502,-89.873234,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8818_B,I,SE,East,NA,34.264458,-89.875691,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8847_B,E,SE,East,NA,34.390385,-89.462416,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8848_B,P,SE,East,NA,34.408042,-89.336422,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8855_B,U,SE,East,NA,34.434085,-89.352227,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE8856_B,U,SE,East,NA,34.51187,-89.360917,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE9550_B,E,SE,East,NA,34.255638,-89.876872,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE9555_V,E,SE,East,NA,33.515715,-89.428722,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE9556_V,E,SE,East,NA,33.514978,-89.429641,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MSSE9557_V,P,SE,East,NA,33.513668,-89.427696,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
MTAW9190,U,AW,West,"REJECT. Loggers have a gap from late March to Late June, which is the rainiest period. Unable to distinguish between I and E. Likely reject, referred to PDT",45.02691,-109.05295,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
MTAW9191,E,AW,West,Lots of blips but all fairly low,45.05369958,-109.0414805,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
MTAW9192,E,AW,West,Q&D interpretation of logger data,45.03959848,-109.0865554,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
MTNB14,E,GP_N,GP,NA,47.60925,-108.48254,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB15,E,GP_N,GP,NA,47.60772,-108.4851,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB19,I,GP_N,GP,NA,47.70096,-108.72368,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB22,P,GP_N,GP,NA,48.08837,-107.55533,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB28,I,GP_N,GP,NA,47.57866,-106.92739,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB29,P,GP_N,GP,NA,47.96611,-108.66224,GP,Northern Great Plains,3,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTNB3,U,GP_N,GP,NA,47.62444,-108.47562,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB33,E,GP_N,GP,NA,48.09538,-107.59904,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB4,I,GP_N,GP,NA,47.62666,-108.47336,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB42,P,GP_N,GP,NA,47.7047,-108.54813,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB45,I,GP_N,GP,NA,47.61179,-108.69646,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB5,I,GP_N,GP,NA,47.62155,-108.53218,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNB8,I,GP_N,GP,NA,47.62923,-108.63843,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV1001,E,GP_N,GP,NA,45.277597,-106.646055,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV1018,P,GP_N,GP,NA,45.39288,-106.1498,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV1035,I,GP_N,GP,NA,46.84975,-105.32186,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV1044,U,GP_N,GP,NA,47.09483,-104.71471,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV1050,P,GP_N,GP,NA,46.98566,-104.1868,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV2975,E,GP_N,GP,NA,48.37413,-106.59476,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV2976,E,GP_N,GP,NA,46.83407,-105.3514,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTNV990,E,GP_N,GP,NA,45.18514,-106.90694,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
MTWM1553,P,WM,West,Some brief dry readings are likely erroneous due to cutoff being too high,48.93044857,-115.4815727,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1563,I,WM,West,NA,48.83243975,-115.2283317,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1569,I,WM,West,NA,47.22366623,-114.9684108,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1711,I,WM,West,NA,46.0014055,-112.5155836,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1726,I,WM,West,NA,46.57131775,-112.2171799,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1729,P,WM,West,Large chunk missing in April,46.64940752,-112.1216617,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1736,P,WM,West,NA,46.57504958,-112.1664554,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1753,P,WM,West,NA,44.61737509,-111.656058,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1785,I,WM,West,NA,46.75240328,-109.7516457,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,IPL,3
MTWM1813,P,WM,West,NA,45.33166214,-108.801977,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,IPL,3
MTWM1815,I,WM,West,NA,45.26007775,-108.6415353,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1835,I,WM,West,NA,45.1314888,-108.769334,WM,Western Mountains,5,Northwest,0,USACE Great Plains Region,5,XER,5
MTWM1836,I,WM,West,Q&D review of logger data,45.07744805,-108.2546858,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,IPL,3
MTWM1840,I,WM,West,NA,48.70958031,-113.8848943,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1904,E,WM,West,NA,44.67480982,-111.7511303,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1905,E,WM,West,NA,44.66062458,-111.6386519,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1906,P,WM,West,NA,44.58812468,-111.6634734,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1907,I,WM,West,NA,44.67317346,-111.6325938,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1908,E,WM,West,NA,46.67277328,-112.0730142,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM1910,E,WM,West,NA,46.67706368,-112.0632763,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM9167,E,WM,West,Q&D review of logger data,46.59111473,-112.0514232,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM9168,E,WM,West,Q&D review of logger data,46.58543557,-112.051433,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
MTWM9180,E,WM,West,Q&D review of logger data,45.0959315,-108.2481904,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,IPL,3
MTWM9181,E,WM,West,Q&D interpretation of logger data. But review APT tool for 6/19/2022,45.10317985,-108.2444482,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,IPL,3
MTWM9182,E,WM,West,Q&D interpretation of logger data,45.12104896,-108.2481258,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,IPL,3
MTWM9183,E,WM,West,Q&D interpretation of logger data,45.03816586,-108.2587251,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,IPL,3
NCSE9061_B,P,SE,East,NA,35.99806667,-78.63046667,SE,Southeast,2,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
NCSE9065_B,I,SE,East,NA,35.99674,-78.63573833,SE,Southeast,2,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
NCSE9069_B,E,SE,East,NA,35.99444,-78.63584667,SE,Southeast,2,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
NCSE9077_B,P,SE,East,NA,35.857835,-78.76853,SE,Southeast,2,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
NCSE9079_B,E,SE,East,NA,35.845845,-78.77544333,SE,Southeast,2,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
NCSE9086_B,P,SE,East,NA,35.99709833,-78.64158333,SE,Southeast,2,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
NCSE9087_B,P,SE,East,NA,35.832645,-78.74632167,SE,Southeast,2,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
NDNV2938,I,GP_N,GP,NA,46.16454,-103.86744,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDNV2941,I,GP_N,GP,NA,46.06612,-103.91424,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDNV3351,E,GP_N,GP,NA,46.95096,-103.50589,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDNV3352,E,GP_N,GP,NA,47.63117,-101.35214,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUB123,U,GP_U,GP,NA,46.68364,-98.05795,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUB124,P,GP_U,GP,NA,46.55548,-97.93789,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUB125,P,GP_U,GP,NA,46.55312,-97.94883,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUB13,I,GP_U,GP,NA,46.63243,-97.9539,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUB5,I,GP_U,GP,NA,46.48631,-97.26906,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUV3319,E,GP_U,GP,NA,47.30188,-98.85453,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUV3320,I,GP_U,GP,NA,47.25354,-98.86817,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUV3321,I,GP_U,GP,NA,47.45627,-99.53872,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUV3323,P,GP_U,GP,NA,47.1655,-98.97049,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUV3331,U,GP_U,GP,NA,46.95868,-98.7523,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NDUV3333,I,GP_U,GP,NA,47.02364,-98.87879,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECB133,E,GP_C,GP,NA,40.39286,-100.67438,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECB134,E,GP_C,GP,NA,40.3511,-100.66928,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECB135,U,GP_C,GP,NA,40.34521,-100.70165,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECB31,P,GP_C,GP,NA,41.42091,-100.19657,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECV1198,P,GP_C,GP,NA,40.38398,-100.7396,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECV1211,P,GP_C,GP,NA,40.46923,-100.29028,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECV1249,I,GP_C,GP,NA,40.6469,-98.98959,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NECV1274,P,GP_C,GP,NA,40.8789,-98.37041,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NENV1222,P,GP_N,GP,NA,42.73389,-99.88113,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
