"","SiteCode","tmean","tmax","tmin","ppt","ppt.m01","ppt.m02","ppt.m03","ppt.m04","ppt.m05","ppt.m06","ppt.m07","ppt.m08","ppt.m09","ppt.m10","ppt.m11","ppt.m12","temp.m01","temp.m02","temp.m03","temp.m04","temp.m05","temp.m06","temp.m07","temp.m08","temp.m09","temp.m10","temp.m11","temp.m12","Elev_m","Eco3","Eco2","Eco1","SnowDom_Eco","ColdWetMonths","ColdMonths","WetMonths","SnowDom_PptTemp","MeanSnowPersistence_10","MeanSnowPersistence_05","MeanSnowPersistence_01","SnowDom_SP10","SnowDom_SP05","SnowDom_SP01","CalcTime"
"74","COWM0944",8.56999969482422,16.4099998474121,0.720000028610229,501.059997558594,12.9799995422363,14.6599998474121,54.0099983215332,58.7900009155273,82.5599975585938,69.370002746582,51.9700012207031,45.0400009155273,37.560001373291,33.75,24.3899993896484,15.9799995422363,-1.78999996185303,-0.759999990463257,3.23000001907349,7.19000005722046,12.2399997711182,17.3299999237061,21.0100002288818,19.9200000762939,15.1800003051758,8.82999992370605,2.47000002861023,-2.07999992370605,1767,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",23.8514137268066,25.9514541625977,27.7964572906494,"Not snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"75","COWM0973",-0.0900000035762787,6.28000020980835,-6.46000003814697,1139.11999511719,98.0800018310547,100.830001831055,119.160003662109,132.110000610352,116.800003051758,61.3899993896484,59.9700012207031,60.8899993896484,73.0299987792969,90.5299987792969,118.720001220703,107.610000610352,-9.61999988555908,-8.47000026702881,-5.34000015258789,-1.91999995708466,2.72000002861023,7.51999998092651,11.1199998855591,10.289999961853,6.48000001907349,1.12999999523163,-5.44999980926514,-9.57999992370605,3260,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",6,6,12,"Snow-dominated",82.6116333007812,86.6076889038086,85.1482391357422,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"76","COWM0989",8.88000011444092,16.5900001525879,1.16999995708466,463.660003662109,11.6999998092651,10.5600004196167,44.7400016784668,52.9300003051758,78.1800003051758,61.7900009155273,52.8499984741211,47.1599998474121,38.1699981689453,30.2000007629395,18.7999992370605,16.5799999237061,-1.3400000333786,-0.349999994039536,3.55999994277954,7.38000011444092,12.4399995803833,17.6100006103516,21.2399997711182,20.1499996185303,15.4799995422363,9.13000011444092,2.91000008583069,-1.62999999523163,1805,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",24.6019859313965,22.2036228179932,21.2723159790039,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"77","COWM1002",9.01000022888184,16.8999996185303,1.11000001430511,461.700012207031,12.6000003814697,11.210000038147,44.5400009155273,52.1399993896484,75.7900009155273,61.6199989318848,52.7299995422363,48.2099990844727,37.7700004577637,29.7900009155273,19.1900005340576,16.1100006103516,-1.37000000476837,-0.280000001192093,3.70000004768372,7.61999988555908,12.6599998474121,17.8199996948242,21.4300003051758,20.3500003814697,15.6499996185303,9.22999954223633,2.95000004768372,-1.67999994754791,1705,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",24.033670425415,22.0844116210938,21.1002254486084,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"78","COWM1004",4.13000011444092,10.8100004196167,-2.54999995231628,629.489990234375,37.5099983215332,39.939998626709,64.7900009155273,76.0800018310547,66.9499969482422,52,72.0999984741211,54.7999992370605,43.4500007629395,39.5099983215332,42.8699989318848,39.4900016784668,-4.80999994277954,-4.19000005722046,-1.21000003814697,2.01999998092651,6.73999977111816,11.75,15.3500003814697,14.4799995422363,10.3199996948242,4.94999980926514,-0.930000007152557,-4.92000007629395,2817,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",57.899040222168,52.8678512573242,40.596248626709,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"79","COWM1019",3.24000000953674,12.0500001907349,-5.57000017166138,364.989990234375,20.8199996948242,22.0300006866455,23.7900009155273,32.9300003051758,36.310001373291,32.6500015258789,41.3300018310547,38.6300010681152,38.4300003051758,29.7999992370605,26.5,21.7700004577637,-9.22000026702881,-7.32000017166138,-2.05999994277954,2.44000005722046,7.75,12.25,15.7200002670288,14.9899997711182,10.5600004196167,4.6100001335144,-2.36999988555908,-8.43000030517578,2450,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",54.2798004150391,53.741512298584,52.7708358764648,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"80","COWM1029",4.38000011444092,10.960000038147,-2.21000003814697,621.359985351562,22.3799991607666,24.6700000762939,67.8300018310547,83.0199966430664,68.6900024414062,59.6500015258789,70.4000015258789,74.9400024414062,45.2799987792969,39.7700004577637,34.0200004577637,30.7099990844727,-4.46000003814697,-4.07999992370605,-0.990000009536743,2.01999998092651,6.84999990463257,11.8500003814697,15.5799999237061,14.6999998092651,10.7200002670288,5.34999990463257,-0.529999971389771,-4.51000022888184,2700,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",47.1564178466797,49.043041229248,51.1778373718262,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"81","COWM1030",4,10.5799999237061,-2.57999992370605,604.869995117188,24.2600002288818,23.9899997711182,60.5200004577637,76.6600036621094,65,63.3300018310547,67.5100021362305,72.9000015258789,45.810001373291,39.0499992370605,34.8800010681152,30.9599990844727,-4.82000017166138,-4.44000005722046,-1.26999998092651,1.67999994754791,6.53999996185303,11.5299997329712,15.1700000762939,14.2399997711182,10.2799997329712,4.94999980926514,-0.920000016689301,-4.92000007629395,2754,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",50.4634857177734,53.521110534668,49.2659339904785,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"82","COWM1092",4.6100001335144,13,-3.77999997138977,498.029998779297,34.9000015258789,36.5200004577637,42.5299987792969,44.7999992370605,38.1100006103516,33.6800003051758,42.6800003051758,42.0299987792969,53.7900009155273,42.5499992370605,46.4799995422363,39.9599990844727,-6.71999979019165,-4.80999994277954,-0.860000014305115,3.40000009536743,8.5,13.289999961853,16.7399997711182,15.9300003051758,11.6400003433228,5.76999998092651,-1.05999994277954,-6.46999979019165,2518,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",63.6382331848145,58.4372673034668,53.0441551208496,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"83","COWM1093",4.51999998092651,12.5900001525879,-3.54999995231628,716.289978027344,67.0899963378906,66.2600021362305,72.120002746582,57.6699981689453,41.8699989318848,23.7199993133545,59.2799987792969,79.1600036621094,69.3199996948242,60.6399993896484,61.4099998474121,57.75,-4.96999979019165,-3.79999995231628,-0.699999988079071,3.0699999332428,7.67000007629395,12.0699996948242,15.2799997329712,14.460000038147,10.710000038147,5.6100001335144,-0.430000007152557,-4.75,2753,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",62.4445762634277,57.216552734375,50.0800743103027,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"84","COWM1156",4.57999992370605,12.9799995422363,-3.8199999332428,505.839996337891,36.1399993896484,37.5699996948242,44.189998626709,44.0900001525879,39.0900001525879,33.2200012207031,44.4199981689453,43.25,54.2700004577637,42.1399993896484,47.0800018310547,40.3800010681152,-6.73999977111816,-4.82000017166138,-0.920000016689301,3.36999988555908,8.44999980926514,13.25,16.7000007629395,15.8900003433228,11.6000003814697,5.73999977111816,-1.10000002384186,-6.46000003814697,2692,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",62.933780670166,59.4072608947754,57.865894317627,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"85","COWM1172",1.80999994277954,9.94999980926514,-6.34000015258789,869.469970703125,65.4100036621094,65.9499969482422,125.839996337891,78.8199996948242,36.2299995422363,30.4599990844727,74.2799987792969,92.2399978637695,72.1800003051758,62.0900001525879,81.3600006103516,84.6100006103516,-7.67999982833862,-6.3899998664856,-3.64000010490417,-0.0700000002980232,5.1399998664856,9.02999973297119,12.2299995422363,11.4499998092651,8.71000003814697,3.48000001907349,-3.36999988555908,-7.21999979019165,3201,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",6,6,12,"Snow-dominated",72.7151031494141,70.4492263793945,67.4281387329102,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"86","COWM1361",3.04999995231628,11.6800003051758,-5.57999992370605,395.339996337891,24.4099998474121,28.2399997711182,30.6499996185303,37.6300010681152,39.7799987792969,32.3600006103516,39.9700012207031,40.939998626709,37.310001373291,28.0900001525879,29.3700008392334,26.5900001525879,-8.94999980926514,-7.19999980926514,-2.14000010490417,2.24000000953674,7.34999990463257,12.0900001525879,15.1599998474121,14.3800001144409,10.1400003433228,4.15000009536743,-2.4300000667572,-8.14000034332275,2555,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",64.0870895385742,58.6158599853516,54.7150268554688,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"87","COWM1368",4.30999994277954,13.4499998092651,-4.84000015258789,295.679992675781,16.5300006866455,15.1199998855591,18.6700000762939,18.4899997711182,27.6599998474121,17.1900005340576,33,51.5400009155273,31.3299999237061,30.9899997711182,18.0900001525879,17.0699996948242,-7.42000007629395,-5.21000003814697,-0.829999983310699,3.75999999046326,8.55000019073486,12.9300003051758,16.2900009155273,15.2799997329712,11.6700000762939,5.55999994277954,-1.46000003814697,-7.46999979019165,2607,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",51.8639640808105,49.6562576293945,47.1824493408203,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"88","COWM1421",4.21000003814697,12.710000038147,-4.28999996185303,439.679992675781,28.8099994659424,29.2800006866455,34.3300018310547,34.3300018310547,36.0699996948242,33.8899993896484,43.5800018310547,45.2000007629395,47.3400001525879,37.1500015258789,35.4199981689453,34.2799987792969,-6.8600001335144,-5.1399998664856,-1.24000000953674,3.01999998092651,8.03999996185303,12.8000001907349,16.2000007629395,15.3599996566772,11.1700000762939,5.32999992370605,-1.5,-6.61999988555908,2614,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",68.321891784668,61.3382568359375,51.9884300231934,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"89","MTWM1563",6.6399998664856,13.4799995422363,-0.200000002980232,442.799987792969,42.6699981689453,24.4500007629395,30.4300003051758,31.0200004577637,41.25,51.5400009155273,38.9300003051758,25.6499996185303,32.8199996948242,29.7999992370605,52.0699996948242,42.1699981689453,-4.53999996185303,-2.16000008583069,2.22000002861023,6.76000022888184,11.3299999237061,15.0600004196167,18.7000007629395,18.2199993133545,12.9300003051758,6.21000003814697,-0.0500000007450581,-5,907,"Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",4,4,12,"Snow-dominated",40.696720123291,40.2718238830566,31.8631000518799,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"90","MTWM1569",7.92999982833862,14.8400001525879,1.01999998092651,448.899993896484,37.0499992370605,34.5900001525879,29.6900005340576,34.5200004577637,48.8499984741211,49.2999992370605,24.3299999237061,31.0100002288818,30.0799999237061,36.689998626709,48.2900009155273,44.5,-2.28999996185303,-0.529999971389771,3.54999995231628,7.53999996185303,11.8299999237061,15.8199996948242,19.6700000762939,19.3299999237061,14.2299995422363,7.75,1.41999995708466,-3.13000011444092,875,"Northern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",32.8102798461914,26.7588748931885,24.8721714019775,"Snow-dominated","Snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"91","MTWM1711",4.61999988555908,12.1599998474121,-2.92000007629395,303.279998779297,12.0900001525879,11.6099996566772,19.4599990844727,27.5699996948242,49.6699981689453,57,28.7299995422363,26.3099994659424,24.75,19.0100002288818,15.2700004577637,11.8100004196167,-5.98000001907349,-4.67000007629395,-0.219999998807907,4,8.53999996185303,12.8999996185303,16.9899997711182,16.2900009155273,11.1599998474121,5.34000015258789,-1.82000005245209,-7.03999996185303,1660,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",45.4249954223633,37.5987663269043,34.7269515991211,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"92","MTWM1726",6.09999990463257,13.1599998474121,-0.959999978542328,440.709991455078,20.2299995422363,19.4500007629395,26.7399997711182,44.2200012207031,70.120002746582,59.5900001525879,43.4199981689453,35.5800018310547,41.9500007629395,31.1000003814697,27.6200008392334,20.6900005340576,-4.65000009536743,-3.16000008583069,0.980000019073486,5.51999998092651,10.25,14.3900003433228,18.6700000762939,18.0599994659424,12.5799999237061,6.3899998664856,-0.46000000834465,-5.32999992370605,1455,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",4,4,12,"Snow-dominated",45.5227470397949,41.2241706848145,33.3574714660645,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"93","MTWM1736",7.34999990463257,14.3000001907349,0.400000005960464,276.820007324219,8.81999969482422,7.46000003814697,12.6199998855591,23.7000007629395,43.4599990844727,52.8199996948242,32.0999984741211,30.6000003814697,27.2000007629395,17.3899993896484,11.1800003051758,9.47000026702881,-4.46000003814697,-2.46000003814697,2.05999994277954,6.90999984741211,11.8199996948242,16.1700000762939,20.5300006866455,19.8400001525879,14.1899995803833,7.84999990463257,0.509999990463257,-4.71000003814697,1175,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",25.9192409515381,23.2338542938232,21.9339218139648,"Snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"94","MTWM1753",2.22000002861023,9.9399995803833,-5.5,529.090026855469,48.2799987792969,34.2200012207031,42.2200012207031,51.8899993896484,65.7799987792969,59.7200012207031,36.939998626709,25.7999992370605,31.6200008392334,42.9900016784668,43.1100006103516,46.5200004577637,-9.68000030517578,-8.39000034332275,-3.5699999332428,1.61000001430511,6.75,11.0299997329712,15.2399997711182,14.6599998474121,9.56999969482422,3.42000007629395,-4.1100001335144,-9.90999984741211,2028,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",64.5790786743164,57.5606269836426,53.6336212158203,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"95","MTWM1785",5.38000011444092,13.0699996948242,-2.30999994277954,406.390014648438,12.8800001144409,11.3699998855591,26.6399993896484,40.1500015258789,65.0699996948242,68.6500015258789,47.4000015258789,44.0699996948242,35.4199981689453,24.8400001525879,15.1999998092651,14.6999998092651,-4.09999990463257,-3.25999999046326,-0.189999997615814,4.13000011444092,8.6899995803833,13.0500001907349,17.0599994659424,16.9099998474121,11.6099996566772,5.86999988555908,-0.569999992847443,-4.6399998664856,1554,"Northwestern Great Plains","WEST-CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","Snow-dominated",5,5,12,"Snow-dominated",38.0161590576172,34.0405731201172,33.7470283508301,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"96","MTWM1813",8.01000022888184,15.3400001525879,0.680000007152557,373.820007324219,12.0799999237061,15.1599998474121,26.6900005340576,49.9799995422363,72.2200012207031,51.9000015258789,29.2900009155273,19.7800006866455,30.3099994659424,36.1500015258789,16.8700008392334,13.3900003433228,-3.60999989509583,-1.77999997138977,2.72000002861023,7.3600001335144,12.25,16.8600006103516,21.2399997711182,20.5699996948242,14.7399997711182,8.30000019073486,1.4099999666214,-3.90000009536743,1256,"Northwestern Great Plains","WEST-CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","Snow-dominated",3,3,12,"Snow-dominated",24.9289321899414,22.9448928833008,20.1174411773682,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"97","MTWM1815",7.48999977111816,14.7799997329712,0.189999997615814,435.200012207031,12.6899995803833,18.8400001525879,33.560001373291,59.1300010681152,85.1800003051758,56.3400001525879,35.4599990844727,22.6299991607666,33.7099990844727,42.2200012207031,20.6200008392334,14.8199996948242,-4.3600001335144,-2.40000009536743,2.35999989509583,6.80000019073486,11.7700004577637,16.4400005340576,20.8400001525879,20.1499996185303,14.1999998092651,7.71999979019165,0.829999983310699,-4.53999996185303,1367,"Northwestern Great Plains","WEST-CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","Snow-dominated",3,3,12,"Snow-dominated",40.1758155822754,35.7326393127441,28.720006942749,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"98","MTWM1835",7.30000019073486,14.8699998855591,-0.270000010728836,304.829986572266,9.19999980926514,10.4799995422363,20.2299995422363,30.1399993896484,60.2200012207031,46.0900001525879,31.5499992370605,17.9200000762939,27.6100006103516,27.5799999237061,13.789999961853,10.0200004577637,-4.63000011444092,-2.6800000667572,1.89999997615814,6.71000003814697,11.6099996566772,16.2399997711182,20.6599998474121,20.0599994659424,14.1000003814697,7.75,0.310000002384186,-4.44999980926514,1380,"Northwestern Great Plains","WEST-CENTRAL SEMI-ARID PRAIRIES","GREAT PLAINS","Snow-dominated",3,3,12,"Snow-dominated",35.0645179748535,29.9393768310547,26.8479080200195,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"99","MTWM1840",4.73000001907349,10.710000038147,-1.25999999046326,1357.83996582031,147.880004882812,118.480003356934,120.26000213623,103.910003662109,114.040000915527,132.860000610352,61.8400001525879,54.1300010681152,85.3099975585938,106.470001220703,170.490005493164,142.169998168945,-4.8899998664856,-3.50999999046326,-0.300000011920929,4.01000022888184,8.38000011444092,12.1599998474121,15.8999996185303,15.5100002288818,10.8000001907349,4.96999979019165,-1.07000005245209,-5.21999979019165,1850,"Canadian Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",71.3622436523438,83.7890625,70.6503295898438,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"100","MTWM1904",2.19000005722046,9.82999992370605,-5.46000003814697,520.429992675781,47.5999984741211,32.1100006103516,42.4000015258789,51.3499984741211,66.0299987792969,60.1500015258789,36.4500007629395,26.3099994659424,31.7999992370605,42.689998626709,39.7000007629395,43.8400001525879,-9.82999992370605,-8.5600004196167,-3.61999988555908,1.51999998092651,6.76999998092651,11.0200004577637,15.2299995422363,14.6199998855591,9.59000015258789,3.50999999046326,-4.09000015258789,-9.92000007629395,2033,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",58.4038047790527,54.7592582702637,54.5226821899414,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"101","MTWM1905",2.02999997138977,9.59000015258789,-5.53000020980835,615.940002441406,56.3899993896484,42.4099998474121,52.8400001525879,60.1599998474121,74.1500015258789,63.7900009155273,42.2099990844727,28.8600006103516,34.2999992370605,48.9700012207031,53.5099983215332,58.3499984741211,-9.72999954223633,-8.27999973297119,-3.75,1.37000000476837,6.48000001907349,10.7399997711182,14.9499998092651,14.3500003814697,9.31999969482422,3.23000001907349,-4.34000015258789,-9.97000026702881,2080,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",61.2176513671875,58.0501174926758,55.9081840515137,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"102","MTWM1906",2.11999988555908,9.77000045776367,-5.53999996185303,550.530029296875,49.7400016784668,36.0200004577637,46.1399993896484,53.5299987792969,67.2600021362305,62.3499984741211,37.439998626709,26.5200004577637,34.0099983215332,44.4799995422363,45.1300010681152,47.9099998474121,-9.77999973297119,-8.47000026702881,-3.69000005722046,1.49000000953674,6.63000011444092,10.8699998855591,15.1000003814697,14.5100002288818,9.5,3.42000007629395,-4.19999980926514,-9.97999954223633,2053,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",66.7530059814453,67.6357650756836,57.4166679382324,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"103","MTWM1907",2.08999991416931,9.40999984741211,-5.23000001907349,656.510009765625,59.6199989318848,46.6800003051758,57.8199996948242,63.6199989318848,77.7799987792969,65.8099975585938,44.9300003051758,30.6000003814697,35.6199989318848,51.2999992370605,59.3499984741211,63.3800010681152,-9.51000022888184,-8.09000015258789,-3.59999990463257,1.33000004291534,6.3899998664856,10.6300001144409,14.9099998474121,14.3800001144409,9.39000034332275,3.27999997138977,-4.28000020980835,-9.72999954223633,2127,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",5,5,12,"Snow-dominated",60.7683639526367,60.0744209289551,59.522346496582,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"104","MTWM1908",6.34999990463257,13.1800003051758,-0.479999989271164,314.579986572266,10.5299997329712,8.64999961853027,14.6499996185303,28.6399993896484,50.2799987792969,56.3300018310547,35.2099990844727,31.9699993133545,32.7999992370605,21.5799999237061,12.789999961853,11.1499996185303,-4.46000003814697,-3.01999998092651,1.01999998092651,5.75,10.4399995803833,14.6000003814697,18.9799995422363,18.4400005340576,12.9099998474121,6.75,-0.140000000596046,-5.03999996185303,1287,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",4,4,12,"Snow-dominated",24.4288368225098,23.0652256011963,28.2587623596191,"Not snow-dominated","Not snow-dominated","Snow-dominated",2021-08-05 16:11:22
"105","MTWM1910",7.05000019073486,13.9099998474121,0.189999997615814,292.989990234375,9.14000034332275,7.51000022888184,12.7799997329712,24.8700008392334,46.5999984741211,55.2099990844727,33.8600006103516,31.8500003814697,30.5300006866455,19.8600006103516,11.1000003814697,9.68000030517578,-4.32999992370605,-2.55999994277954,1.71000003814697,6.48000001907349,11.3100004196167,15.5799999237061,19.9699993133545,19.3500003814697,13.8199996948242,7.53999996185303,0.419999986886978,-4.67999982833862,1189,"Middle Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",24.0381717681885,22.2752685546875,24.4275951385498,"Not snow-dominated","Not snow-dominated","Not snow-dominated",2021-08-05 16:11:22
"106","NMWM1300",5.57000017166138,14.1199998855591,-2.98000001907349,311.920013427734,13.1300001144409,14.2799997329712,19.8700008392334,19.1900005340576,25.4500007629395,19.9599990844727,48.8600006103516,57.0400009155273,35.9000015258789,25.7900009155273,16.3199996948242,16.1299991607666,-6.32000017166138,-4,0.699999988079071,4.80999994277954,9.94999980926514,14.4899997711182,17.1800003051758,16.2999992370605,12.6000003814697,6.76000022888184,-0.0500000007450581,-5.55999994277954,2476,"Arizona/New Mexico Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Not snow-dominated",4,4,12,"Snow-dominated",33.1011047363281,31.6832523345947,29.9877243041992,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"107","NMWM1301",6.19000005722046,15.3900003433228,-3.01999998092651,295.489990234375,11.2399997711182,12.5100002288818,19.9500007629395,21.8799991607666,26.6399993896484,22.0400009155273,40.5900001525879,47.7700004577637,34.75,24.2000007629395,16.7800006866455,17.1399993896484,-6.15000009536743,-3.42000007629395,1.53999996185303,5.80000019073486,10.7600002288818,15.3999996185303,17.9699993133545,17.0100002288818,13.2700004577637,7.21999979019165,0.340000003576279,-5.51000022888184,2376,"Arizona/New Mexico Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Not snow-dominated",3,3,12,"Snow-dominated",32.1791000366211,31.1353569030762,29.3059425354004,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"108","NMWM1302",5.48000001907349,13.6800003051758,-2.73000001907349,361.119995117188,16.6100006103516,18.4599990844727,25.1900005340576,21.7099990844727,28.7999992370605,23.1100006103516,52.6800003051758,65.2399978637695,40.3499984741211,28.7199993133545,20.0599994659424,20.1900005340576,-5.90999984741211,-3.76999998092651,0.469999998807907,4.46999979019165,9.64999961853027,14.1800003051758,16.9099998474121,15.9799995422363,12.3599996566772,6.65999984741211,-0.180000007152557,-5.1399998664856,2528,"Arizona/New Mexico Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Not snow-dominated",4,4,12,"Snow-dominated",36.2803001403809,34.6012763977051,33.1124267578125,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"109","NMWM1303",6.09999990463257,15,-2.79999995231628,351.630004882812,14.3699998855591,16.6800003051758,26.2199993133545,26.0699996948242,29.2800006866455,25.0799999237061,49.9700012207031,53.8800010681152,41.4500007629395,27.6599998474121,20.9599990844727,20.0100002288818,-5.34999990463257,-3.11999988555908,1.32000005245209,5.46000003814697,10.289999961853,14.8900003433228,17.3999996185303,16.5400009155273,12.9700002670288,7.1100001335144,0.529999971389771,-4.82999992370605,2477,"Arizona/New Mexico Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","Not snow-dominated",3,3,12,"Snow-dominated",34.8075828552246,34.6880378723145,35.2104072570801,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
"110","NMWM1311",5.78000020980835,14.5600004196167,-3.00999999046326,487.149993896484,24.0900001525879,29.1000003814697,40.2900009155273,37.2200012207031,36.5999984741211,38.7799987792969,68.9499969482422,78.1900024414062,43.7000007629395,35.2799987792969,24.4300003051758,30.5200004577637,-4.15000009536743,-2.64000010490417,0.990000009536743,4.78999996185303,9.47999954223633,13.7600002288818,16.1399993896484,15.5,11.9799995422363,6.48999977111816,0.620000004768372,-3.64000010490417,2699,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","Snow-dominated",3,3,12,"Snow-dominated",43.973274230957,40.3299217224121,36.4184532165527,"Snow-dominated","Snow-dominated","Snow-dominated",2021-08-05 16:11:22
