SiteCode,ParentGlobalID,tmean,tmax,tmin,ppt,ppt.m01,ppt.m02,ppt.m03,ppt.m04,ppt.m05,ppt.m06,ppt.m07,ppt.m08,ppt.m09,ppt.m10,ppt.m11,ppt.m12,temp.m01,temp.m02,temp.m03,temp.m04,temp.m05,temp.m06,temp.m07,temp.m08,temp.m09,temp.m10,temp.m11,temp.m12,BFI,Elev_m,MeanSnowPersistence_10,MeanSnowPersistence_05,MeanSnowPersistence_01,SnowDom_SP10,SnowDom_SP05,SnowDom_SP01,CalcTime
MSSE9555_V,10ed70c2-df52-4505-9fe5-50f97bad5d57,16.6299991607666,23.1299991607666,10.1300001144409,1424.84997558594,126.370002746582,130.360000610352,127.519996643066,129.360000610352,132.009994506836,110.5,107.690002441406,90.5,92.8199996948242,101.25,124.629997253418,151.839996337891,5.71000003814697,7.82000017166138,12.2399997711182,16.3700008392334,20.9400005340576,24.7999992370605,26.5799999237061,26.3099994659424,22.9300003051758,17.0100002288818,11.8100004196167,7.03999996185303,22,142,0.588041007518768,0.598243117332458,0.880215644836426,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MSSE9556_V,3c9e1e39-57c2-4bfb-bdcb-16693bfc5b53,16.6000003814697,23.1100006103516,10.0900001525879,1425.98999023438,126.349998474121,130.360000610352,127.580001831055,129.470001220703,132.199996948242,110.660003662109,107.980003356934,90.4899978637695,92.9100036621094,101.370002746582,124.540000915527,152.080001831055,5.71000003814697,7.80999994277954,12.2200002670288,16.3199996948242,20.8899993896484,24.75,26.5400009155273,26.2700004577637,22.8999996185303,16.9699993133545,11.789999961853,7.03000020980835,22,142,0.586837649345398,0.596762895584106,0.823015332221985,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
MSSE9557_V,6690a0a5-91ca-4179-83c4-81ffe515a0f3,16.6299991607666,23.1299991607666,10.1300001144409,1424.84997558594,126.370002746582,130.360000610352,127.519996643066,129.360000610352,132.009994506836,110.5,107.690002441406,90.5,92.8199996948242,101.25,124.629997253418,151.839996337891,5.71000003814697,7.82000017166138,12.2399997711182,16.3700008392334,20.9400005340576,24.7999992370605,26.5799999237061,26.3099994659424,22.9300003051758,17.0100002288818,11.8100004196167,7.03999996185303,22,142,0.582074344158173,0.601223647594452,0.828287184238434,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NCSE9061_B,3f9b748e-495c-421f-a716-86190292447e,15.0100002288818,21.6000003814697,8.42000007629395,1134.98999023438,94.6399993896484,79.4000015258789,105.069999694824,80.3499984741211,92.620002746582,100.279998779297,111.910003662109,104.410003662109,111.779998779297,87.4100036621094,82.8399963378906,84.2799987792969,3.85999989509583,5.65999984741211,9.85000038146973,14.8900003433228,19.2099990844727,23.9300003051758,26,24.8999996185303,21.1700000762939,15.1400003433228,10.1700000762939,5.3600001335144,28,97,3.96116638183594,3.80027914047241,4.35530662536621,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NCSE9065_B,02f45717-a5df-4fe9-8152-6638d89d4a5e,15.0100002288818,21.6000003814697,8.42000007629395,1134.98999023438,94.6399993896484,79.4000015258789,105.069999694824,80.3499984741211,92.620002746582,100.279998779297,111.910003662109,104.410003662109,111.779998779297,87.4100036621094,82.8399963378906,84.2799987792969,3.85999989509583,5.65999984741211,9.85000038146973,14.8900003433228,19.2099990844727,23.9300003051758,26,24.8999996185303,21.1700000762939,15.1400003433228,10.1700000762939,5.3600001335144,29,97,4.0123815536499,3.81119561195374,4.17618322372437,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NCSE9069_B,94b1ad5b-03f8-46b7-8e6b-c0cf14d7c6d0,15.1300001144409,21.5599994659424,8.6899995803833,1134.91003417969,94.7200012207031,79.5100021362305,105,80.2900009155273,92.4800033569336,100.410003662109,111.73999786377,104.599998474121,111.690002441406,87.370002746582,82.8399963378906,84.2600021362305,4.01000022888184,5.80000019073486,9.9399995803833,14.9700002670288,19.3099994659424,24,26.0400009155273,25.0100002288818,21.2999992370605,15.289999961853,10.3299999237061,5.5,29,97,3.98880195617676,3.82828712463379,3.91715049743652,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NCSE9077_B,9e107605-cb1e-44e7-bfd5-dea3a5d96b5e,15.4399995803833,21.4500007629395,9.42000007629395,1139.38000488281,92.7699966430664,83.0699996948242,105.529998779297,78.3899993896484,89.6100006103516,100.839996337891,117.589996337891,110.550003051758,110.470001220703,89.0899963378906,80.3099975585938,81.1600036621094,4.48000001907349,6.30999994277954,10.1800003051758,15.1300001144409,19.5499992370605,24.0699996948242,26.0100002288818,25.2999992370605,21.6399993896484,15.789999961853,10.8400001525879,5.94999980926514,26,117,3.73957490921021,3.89931058883667,4.01086807250977,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NCSE9079_B,2d9e15ae-fc37-4680-a605-beb6569998a0,15.3999996185303,21.4799995422363,9.31999969482422,1141.09997558594,92.8099975585938,83.2600021362305,105.589996337891,78.3600006103516,89.7200012207031,101.519996643066,117.720001220703,110.959999084473,110.419998168945,89.2200012207031,80.3300018310547,81.1900024414062,4.38000011444092,6.21000003814697,10.1499996185303,15.0799999237061,19.5300006866455,24.1000003814697,26.0599994659424,25.2800006866455,21.6200008392334,15.710000038147,10.7799997329712,5.90999984741211,26,117,3.68605494499207,3.94252586364746,3.28138852119446,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NCSE9086_B,7aa1fba2-d97e-4a5b-b983-e2bb3f1eb9c8,15.0100002288818,21.6100006103516,8.39999961853027,1134.78002929688,94.6100006103516,79.3199996948242,105.050003051758,80.3300018310547,92.6500015258789,100.23999786377,111.910003662109,104.080001831055,111.959999084473,87.4400024414062,82.8499984741211,84.3399963378906,3.84999990463257,5.65000009536743,9.85000038146973,14.8900003433228,19.2000007629395,23.9300003051758,25.9899997711182,24.8899993896484,21.1599998474121,15.1300001144409,10.1599998474121,5.34999990463257,29,95,4.08032894134521,3.80713200569153,4.29056739807129,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NCSE9087_B,9f938447-9a0b-43fa-8ea3-89d39d818e13,15.4499998092651,21.5400009155273,9.35000038146973,1147.91003417969,93.5400009155273,84.1800003051758,105.809997558594,77.75,90.6600036621094,103.529998779297,117.639999389648,112.339996337891,110.319999694824,90.2399978637695,80.2300033569336,81.6699981689453,4.23000001907349,6.05999994277954,10.1300001144409,15.1999998092651,19.6599998474121,24.2600002288818,26.2199993133545,25.3999996185303,21.7299995422363,15.8199996948242,10.7799997329712,5.86999988555908,25,119,3.59746646881104,3.58834528923035,3.83696746826172,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NHNE8900_V,b7cb27be-7617-4635-87c5-1133c6169ed0,8.14999961853027,14.1099996566772,2.19000005722046,1100.21997070312,76.8000030517578,73.3300018310547,89.4700012207031,96.5500030517578,94.6900024414062,107.839996337891,93.8300018310547,80.5299987792969,92.4599990844727,106.540000915527,99.7799987792969,88.4000015258789,-6.03999996185303,-4.03999996185303,0.569999992847443,7.32000017166138,13.2600002288818,18.4599990844727,21.2600002288818,20.4200000762939,15.9799995422363,9.31999969482422,3.79999995231628,-2.50999999046326,50,103,36.8198928833008,36.7566795349121,37.7496566772461,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE8903_V,74286583-1bc6-4fd3-9293-10210fa21a88,8.38000011444092,14.3400001525879,2.41000008583069,1151.36999511719,76.1900024414062,76.4800033569336,96.3300018310547,108.050003051758,101.900001525879,100.440002441406,98.1100006103516,90.1999969482422,95.1500015258789,101.879997253418,115.23999786377,91.4000015258789,-5.05999994277954,-3.1800000667572,1.11000001430511,7.26999998092651,12.8100004196167,18.1800003051758,21.0599994659424,20.2700004577637,15.9399995803833,9.60000038146973,4.17999982833862,-1.69000005722046,48,43,35.5203475952148,35.5510482788086,34.5719528198242,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE8905_V,4f667856-c8d1-4ea3-aef2-7d79c8ef91a4,8.47999954223633,14.1300001144409,2.82999992370605,1183.18994140625,78.0999984741211,85.6800003051758,106.720001220703,102.330001831055,103.620002746582,110.559997558594,96.9599990844727,98.3499984741211,90.3000030517578,107.180000305176,111.139999389648,92.25,-5.21000003814697,-3.25999999046326,1,7.42999982833862,13.2700004577637,18.6900005340576,21.4099998474121,20.6800003051758,15.9899997711182,9.82999992370605,3.97000002861023,-2.02999997138977,48,210,36.9251441955566,36.4428901672363,34.4538307189941,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE8906_V,09eb7357-ce65-444b-8ee5-8efc4db91724,8.47000026702881,14.0500001907349,2.89000010490417,1185.90002441406,78.120002746582,86.3099975585938,107.339996337891,102.339996337891,103.680000305176,111.139999389648,97.0400009155273,98.6900024414062,90.25,107.220001220703,111.389999389648,92.379997253418,-5.19999980926514,-3.29999995231628,0.959999978542328,7.40000009536743,13.2799997329712,18.75,21.3899993896484,20.7299995422363,15.9399995803833,9.86999988555908,3.90000009536743,-2.09999990463257,48,210,36.9616622924805,36.4082527160645,34.0788307189941,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE9034_BO,fe823333-8be2-4a33-8998-b7dd12625cc1,6.94999980926514,12.8400001525879,1.05999994277954,1180.06005859375,83.5400009155273,81.3399963378906,95.5,96.629997253418,100.339996337891,104.940002441406,112.970001220703,104.940002441406,92.1399993896484,115.199996948242,98.7099990844727,93.8099975585938,-6.90999984741211,-5.38000011444092,-0.620000004768372,6.34999990463257,12.6000003814697,17.2099990844727,19.8199996948242,18.9200000762939,14.539999961853,8.23999977111816,2.4300000667572,-3.84999990463257,44,409,37.6362724304199,37.1109199523926,36.979808807373,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE9035_BO,3d50fe53-8a04-4b97-851c-4738bb520c95,6.94000005722046,12.7299995422363,1.13999998569489,1189.15002441406,84.4199981689453,82.379997253418,96.4800033569336,97.5500030517578,100.970001220703,105.559997558594,113.809997558594,105.589996337891,92.0500030517578,116.139999389648,99.5100021362305,94.6900024414062,-6.90999984741211,-5.38000011444092,-0.639999985694885,6.3600001335144,12.6400003433228,17.1900005340576,19.7999992370605,18.8500003814697,14.5200004577637,8.23999977111816,2.4300000667572,-3.86999988555908,44,409,38.0395088195801,37.8828773498535,36.7017669677734,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE9627_V,e2e23998-ee0c-4db4-91d9-0a7ef5d21518,8.14000034332275,14.0299997329712,2.24000000953674,1146.14001464844,81.2799987792969,78.5500030517578,96.25,99.9599990844727,99.9199981689453,109.519996643066,95.2099990844727,87.6600036621094,93.3000030517578,107.940002441406,104.099998474121,92.4499969482422,-5.90999984741211,-3.97000002861023,0.600000023841858,7.32000017166138,13.25,18.3500003814697,21.1800003051758,20.3199996948242,15.9300003051758,9.23999977111816,3.78999996185303,-2.48000001907349,49,142,37.570873260498,37.608829498291,38.1904029846191,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE9628_V,78103e16-078e-454d-a772-aba8fb40f841,8.11999988555908,14.1000003814697,2.13000011444092,1143.33996582031,80.9499969482422,78.0599975585938,95.6399993896484,99.7900009155273,99.4800033569336,109.449996948242,95.2200012207031,87.4899978637695,93.3099975585938,107.910003662109,103.879997253418,92.1600036621094,-6.01999998092651,-4.03999996185303,0.569999992847443,7.30000019073486,13.2299995422363,18.3999996185303,21.2199993133545,20.3500003814697,15.9399995803833,9.23999977111816,3.75999999046326,-2.52999997138977,49,160,37.5898780822754,37.5464744567871,38.8563690185547,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE9674_V,fb428a4c-61c8-4aa7-970f-12fb53db5c48,4.69000005722046,10.6000003814697,-1.22000002861023,1339.9599609375,103.360000610352,78.7699966430664,102.430000305176,89.620002746582,122.160003662109,120.73999786377,114.459999084473,119.5,111.110000610352,130.179992675781,136.210006713867,111.419998168945,-9.64999961853027,-7.96999979019165,-3.35999989509583,4.05999994277954,10.3400001525879,15.1800003051758,17.5799999237061,16.7099990844727,12.7700004577637,6.48000001907349,0.479999989271164,-6.28999996185303,49,488,36.9209823608398,36.5054321289062,32.9137573242188,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE9675_V,ee906e25-8ee5-4093-82e1-77aa65dabe57,4.69000005722046,10.6000003814697,-1.22000002861023,1339.9599609375,103.360000610352,78.7699966430664,102.430000305176,89.620002746582,122.160003662109,120.73999786377,114.459999084473,119.5,111.110000610352,130.179992675781,136.210006713867,111.419998168945,-9.64999961853027,-7.96999979019165,-3.35999989509583,4.05999994277954,10.3400001525879,15.1800003051758,17.5799999237061,16.7099990844727,12.7700004577637,6.48000001907349,0.479999989271164,-6.28999996185303,49,488,36.891414642334,36.547492980957,34.3182525634766,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NHNE9676_V,199c2bd2-e4cb-4522-a14d-52d9b8ce4627,4.65999984741211,10.6800003051758,-1.36000001430511,1321.05004882812,101,79.6100006103516,99.879997253418,88.4199981689453,118.970001220703,118.080001831055,113.389999389648,117.160003662109,111.139999389648,128.940002441406,133.190002441406,111.269996643066,-9.67000007629395,-8.09000015258789,-3.33999991416931,4.07000017166138,10.3500003814697,15.210000038147,17.5900001525879,16.7000007629395,12.6700000762939,6.3899998664856,0.449999988079071,-6.40000009536743,49,488,36.8587760925293,36.603946685791,35.4964790344238,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NYNE4129_V,19652a45-8c2a-4f8c-a8db-351c69f0d016,4.82000017166138,10.6199998855591,-0.980000019073486,1123.96997070312,81.2099990844727,68.5899963378906,80.6399993896484,88.5100021362305,98.1999969482422,103.940002441406,103.48999786377,103.410003662109,99.6399993896484,106.980003356934,98.4899978637695,90.870002746582,-9.25,-7.69000005722046,-3.33999991416931,3.95000004768372,10.539999961853,15.4799995422363,17.5799999237061,16.8400001525879,12.7799997329712,6.48999977111816,0.610000014305115,-6.13000011444092,52,591,42.0629692077637,41.4988288879395,43.6703605651855,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NYNE8595_V,818f1a3b-6578-426f-95f7-780169da7971,5.28000020980835,11.4399995803833,-0.879999995231628,1356.48999023438,89.6399993896484,74.5100021362305,100.819999694824,109.959999084473,128.820007324219,133.080001831055,135.710006713867,105.26000213623,134.889999389648,120.970001220703,119.440002441406,103.389999389648,-7.03999996185303,-6.5,-2.1800000667572,4.30000019073486,10.1199998855591,14.9200000762939,17.1100006103516,16.3799991607666,12.5500001907349,6.67000007629395,1.6599999666214,-4.6100001335144,47,817,29.7243213653564,30.9127006530762,21.983362197876,Snow-dominated,Snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE8602_B,5d6fbb3d-0eea-489f-ad69-10d885124b03,6.53999996185303,12.1300001144409,0.939999997615814,1411.55004882812,102.01000213623,81.6800003051758,109.900001525879,114.970001220703,119.620002746582,124.860000610352,131.169998168945,122.730003356934,140.369995117188,134.539993286133,116.790000915527,112.910003662109,-6.46999979019165,-5.5,-1.02999997138977,5.69000005722046,11.6000003814697,16.3999996185303,18.7000007629395,18.0400009155273,14.0299997329712,7.94999980926514,2.60999989509583,-3.57999992370605,49,658,28.6025409698486,28.3560180664062,26.852331161499,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NYNE8942_B,9d37e982-74b1-429c-8b08-f6965ce2c24e,9.44999980926514,15.6899995803833,3.20000004768372,1142.88000488281,78.5400009155273,67.5599975585938,88.0100021362305,93.8899993896484,104.400001525879,103.900001525879,110.400001525879,104.190002441406,103.290000915527,107.660003662109,89.5599975585938,91.4800033569336,-3.79999995231628,-2.17000007629395,2.46000003814697,8.9399995803833,14.3800001144409,19.2700004577637,21.6700000762939,20.9599990844727,16.8400001525879,10.4799995422363,5.15000009536743,-0.819999992847443,51,129,24.1290836334229,23.4154949188232,23.2568511962891,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE8943_B,5d8b187b-83d0-47a4-bea5-2ae79ebdf13d,9.28999996185303,15.460000038147,3.11999988555908,1146.18005371094,78.8300018310547,67.9100036621094,88.0899963378906,94.0899963378906,104.589996337891,104.309997558594,111.150001525879,104.589996337891,103.529998779297,107.849998474121,89.75,91.4899978637695,-3.98000001907349,-2.26999998092651,2.33999991416931,8.86999988555908,14.289999961853,19.1100006103516,21.5,20.7800006866455,16.6299991607666,10.3000001907349,4.98999977111816,-1.00999999046326,51,129,24.3131523132324,23.6315307617188,22.6649055480957,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE8944_BO,0bb53db4-ee56-403d-a9d2-437b19f4e08f,9.44999980926514,15.6700000762939,3.23000001907349,1147.38000488281,78.9700012207031,67.8899993896484,88.3399963378906,94.3099975585938,104.819999694824,104.459999084473,110.910003662109,104.589996337891,103.610000610352,108.019996643066,89.8499984741211,91.6100006103516,-3.78999996185303,-2.17000007629395,2.47000002861023,8.94999980926514,14.3800001144409,19.2700004577637,21.6700000762939,20.9699993133545,16.8400001525879,10.4700002670288,5.15999984741211,-0.810000002384186,51,129,24.149881362915,23.4433326721191,22.0687389373779,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE9027_B,3ad26a79-e8be-4189-8725-beceaf8e7a0f,12.6300001144409,17.7999992370605,7.46000003814697,1219.52001953125,90.3600006103516,71.75,102.919998168945,109.930000305176,103.279998779297,106.75,129,104.290000915527,102.650001525879,103.26000213623,97.0599975585938,98.2699966430664,-0.00999999977648258,1.39999997615814,5.32999992370605,11.5,16.8500003814697,22.0599994659424,24.8099994659424,24.2299995422363,20.2999992370605,13.9200000762939,8.47000026702881,2.69000005722046,27,43,11.8058376312256,14.7832765579224,14.2517185211182,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE9028_B,5b460a3d-c2f2-4313-be36-c972754351cb,12.6300001144409,17.7999992370605,7.46000003814697,1219.52001953125,90.3600006103516,71.75,102.919998168945,109.930000305176,103.279998779297,106.75,129,104.290000915527,102.650001525879,103.26000213623,97.0599975585938,98.2699966430664,-0.00999999977648258,1.39999997615814,5.32999992370605,11.5,16.8500003814697,22.0599994659424,24.8099994659424,24.2299995422363,20.2999992370605,13.9200000762939,8.47000026702881,2.69000005722046,27,43,11.7302579879761,14.8110294342041,14.3968276977539,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE9029_B,695f846d-c2dc-457a-86ef-ef5ec7c5b754,12.6800003051758,17.7800006866455,7.57000017166138,1221.23999023438,90.1600036621094,71.5500030517578,103.169998168945,109.540000915527,103.309997558594,106.900001525879,130.639999389648,104.669998168945,103.080001831055,103.160003662109,96.6900024414062,98.370002746582,0.109999999403954,1.57000005245209,5.55000019073486,11.5500001907349,16.8600006103516,22.0599994659424,24.8199996948242,24.2299995422363,20.2299995422363,13.8299999237061,8.56999969482422,2.77999997138977,27,34,12.6485815048218,14.9746046066284,15.3389186859131,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE9030_B,930118c4-e434-4dfa-ad69-169b42965184,12.5900001525879,17.3099994659424,7.8600001335144,1224.23999023438,89.9100036621094,71.3099975585938,103.569999694824,109.129997253418,103.459999084473,107.080001831055,133.110000610352,105.23999786377,103.51000213623,103.129997253418,96.2399978637695,98.5500030517578,0.0900000035762787,1.57000005245209,5.53000020980835,11.3900003433228,16.6599998474121,21.9699993133545,24.7600002288818,24.0599994659424,19.9899997711182,13.7299995422363,8.40999984741211,2.88000011444092,28,34,14.4494924545288,15.5974702835083,14.8233213424683,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE9032_B,d6981a89-d009-4b47-a206-13df5e09de0e,12.5900001525879,17.3099994659424,7.8600001335144,1224.23999023438,89.9100036621094,71.3099975585938,103.569999694824,109.129997253418,103.459999084473,107.080001831055,133.110000610352,105.23999786377,103.51000213623,103.129997253418,96.2399978637695,98.5500030517578,0.0900000035762787,1.57000005245209,5.53000020980835,11.3900003433228,16.6599998474121,21.9699993133545,24.7600002288818,24.0599994659424,19.9899997711182,13.7299995422363,8.40999984741211,2.88000011444092,28,34,14.5177173614502,15.6670904159546,14.8421192169189,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
NYNE9111_B,3686b054-16a4-4893-9bb6-7b322f73d497,6.53999996185303,12.1300001144409,0.939999997615814,1411.55004882812,102.01000213623,81.6800003051758,109.900001525879,114.970001220703,119.620002746582,124.860000610352,131.169998168945,122.730003356934,140.369995117188,134.539993286133,116.790000915527,112.910003662109,-6.46999979019165,-5.5,-1.02999997138977,5.69000005722046,11.6000003814697,16.3999996185303,18.7000007629395,18.0400009155273,14.0299997329712,7.94999980926514,2.60999989509583,-3.57999992370605,49,658,28.6050758361816,28.3289699554443,26.5680274963379,Snow-dominated,Snow-dominated,Snow-dominated,2022-11-17T22:08:58Z
NYNE9549_B,fe4ad980-1c2f-4aba-94a5-aed695182b42,9.3100004196167,15.5200004577637,3.09999990463257,1141.01000976562,78.2300033569336,67.5199966430664,87.6500015258789,93.6100006103516,104.180000305176,103.779998779297,110.720001220703,104.160003662109,103.199996948242,107.459999084473,89.3199996948242,91.1800003051758,-3.90000009536743,-2.25,2.35999989509583,8.85000038146973,14.2700004577637,19.1000003814697,21.5100002288818,20.7700004577637,16.6499996185303,10.3299999237061,5.01999998092651,-0.949999988079071,51,154,24.4414043426514,23.6541366577148,21.7645359039307,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8283_B,36415141-4a4a-499b-b2b9-d6221fe43355,12.9700002670288,18.5,7.42999982833862,1050.66003417969,72.75,67.1699981689453,90.120002746582,97.620002746582,129.410003662109,97.6600036621094,100.26000213623,81.0999984741211,70.4199981689453,80.4199981689453,81.9499969482422,81.7799987792969,-0.0599999986588955,1.97000002861023,6.88000011444092,12.8400001525879,18.0499992370605,22.8099994659424,24.7800006866455,24.25,20.4200000762939,13.8199996948242,8.01000022888184,1.87999999523163,19,206,7.84010410308838,7.36464595794678,6.12433433532715,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8288_B,5269b885-c2d1-4387-add1-09944b138874,12.8100004196167,18.6700000762939,6.94000005722046,1013.91998291016,68.6699981689453,63.7599983215332,86.120002746582,94.5999984741211,124.889999389648,93.7200012207031,96.9300003051758,77.6500015258789,68.9000015258789,81.25,78.5199966430664,78.9100036621094,-0.180000007152557,1.78999996185303,6.71999979019165,12.6899995803833,17.9200000762939,22.7600002288818,24.6599998474121,24.1299991607666,20.2000007629395,13.5699996948242,7.71999979019165,1.73000001907349,16,208,7.85109615325928,7.73895692825317,7.16605377197266,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8419_B,2bb902aa-683a-4602-9de6-4f1600e3b70a,12.6599998474121,18.1700000762939,7.15000009536743,1082.5400390625,75.9300003051758,69.1600036621094,94.3199996948242,100.629997253418,132.589996337891,101.699996948242,102.900001525879,82.379997253418,70.870002746582,82.9499969482422,84.9899978637695,84.120002746582,-0.560000002384186,1.42999994754791,6.40999984741211,12.6199998855591,17.9300003051758,22.6100006103516,24.5799999237061,24.0900001525879,20.2099990844727,13.6400003433228,7.61999988555908,1.36000001430511,20,251,7.97818422317505,7.67725944519043,7.52700710296631,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8437_B,6c927336-a1f1-4e9d-8c52-894c2901cfff,12.8900003433228,18.5100002288818,7.26000022888184,1052.27001953125,72.1900024414062,65.7699966430664,90.9899978637695,97.4599990844727,127.940002441406,98.7099990844727,100.699996948242,83.3499984741211,70.9899978637695,80.3600006103516,82.0899963378906,81.7200012207031,-0.300000011920929,1.73000001907349,6.75,12.8800001144409,18.1399993896484,22.8400001525879,24.75,24.1900005340576,20.2999992370605,13.9099998474121,7.88000011444092,1.53999996185303,20,261,7.6742525100708,8.53630828857422,8.27260398864746,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8465_B,8dc29987-021e-4838-985e-f83ffdec7c40,12.6000003814697,18.2900009155273,6.90999984741211,1069.02001953125,74.5199966430664,67.0599975585938,91.3600006103516,100.080001831055,128.960006713867,102.779998779297,101.970001220703,80.5800018310547,70.6399993896484,81.7600021362305,84.8600006103516,84.4499969482422,-0.46000000834465,1.49000000953674,6.46000003814697,12.4200000762939,17.6700000762939,22.5599994659424,24.6299991607666,24.1000003814697,20.1000003814697,13.3800001144409,7.3899998664856,1.5,24,191,8.28141117095947,7.9933705329895,8.03719902038574,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8466_B,dc90fbdd-e3ee-494e-ab64-f4d43b207fd7,12.6000003814697,18.2900009155273,6.90999984741211,1069.02001953125,74.5199966430664,67.0599975585938,91.3600006103516,100.080001831055,128.960006713867,102.779998779297,101.970001220703,80.5800018310547,70.6399993896484,81.7600021362305,84.8600006103516,84.4499969482422,-0.46000000834465,1.49000000953674,6.46000003814697,12.4200000762939,17.6700000762939,22.5599994659424,24.6299991607666,24.1000003814697,20.1000003814697,13.3800001144409,7.3899998664856,1.5,24,191,8.26942443847656,7.96858739852905,7.90299415588379,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8471_B,c21a4503-21c8-464d-96b9-dbe5f7e24d65,12.6000003814697,18.2900009155273,6.90999984741211,1069.02001953125,74.5199966430664,67.0599975585938,91.3600006103516,100.080001831055,128.960006713867,102.779998779297,101.970001220703,80.5800018310547,70.6399993896484,81.7600021362305,84.8600006103516,84.4499969482422,-0.46000000834465,1.49000000953674,6.46000003814697,12.4200000762939,17.6700000762939,22.5599994659424,24.6299991607666,24.1000003814697,20.1000003814697,13.3800001144409,7.3899998664856,1.5,24,191,8.25685977935791,7.95284128189087,7.79528951644897,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8563_B,e53781dd-b9a8-41a6-9d48-b4fb932af56f,12.7399997711182,18.3400001525879,7.1399998664856,1049.77001953125,72.9700012207031,67.6500015258789,93.1699981689453,92.75,126.830001831055,99.7200012207031,103.529998779297,83.25,70.9700012207031,79.1600036621094,80.9000015258789,78.870002746582,-0.370000004768372,1.62000000476837,6.59000015258789,12.6199998855591,17.8600006103516,22.6499996185303,24.6000003814697,24.1200008392334,20.25,13.6300001144409,7.71999979019165,1.58000004291534,18,246,8.3911247253418,8.81933403015137,7.67180347442627,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
OHNE8605_V,9d6ebc4d-380b-421e-8307-3ed07cc30fa4,12.0699996948242,18.5100002288818,5.63000011444092,1123.44995117188,77.6900024414062,77.3300018310547,100.809997558594,95.8600006103516,128.690002441406,104.25,117.059997558594,91.7399978637695,76.0599975585938,79.1999969482422,86,88.7600021362305,-0.509999990463257,1.51999998092651,6.17999982833862,12.0799999237061,16.8700008392334,21.6000003814697,23.6399993896484,22.9799995422363,19.0499992370605,12.8400001525879,7.09000015258789,1.5,21,218,7.02343320846558,6.96727323532104,5.56782293319702,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
